ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.34,3.77,3.57,3.42,3.75,3.14,4.02,SPE
LRG,6.93,3.21,4.02,3.21,3.34,3.2,4.07,SPE
ABC,6.06,3.31,3.3,3.43,3.46,4.25,4.18,SPE
SVM,6.74,3.55,3.5,3.26,3.63,3.11,4.2,SPE
DTREE,5.37,3.19,3.7,4.3,3.91,3.24,4.29,SPE
MLP,6.75,3.39,3.62,3.47,3.1,3.08,4.58,SPE
KNN,6.51,2.77,3.95,3.04,2.72,4.2,4.8,SPE
RF,6.3,3.28,3.26,3.73,2.57,3.95,4.91,SPE
avarage,6.38,3.31,3.62,3.48,3.31,3.52,4.38,SPE
std,0.5,0.29,0.27,0.39,0.48,0.52,0.34,SPE
