ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.14,3.79,4.21,4.0,4.36,1.86,GEO
SVM,5.86,2.86,4.07,4.07,4.07,3.86,3.21,GEO
DTREE,4.79,4.14,3.79,2.93,4.64,3.86,3.86,GEO
SGD,6.14,3.21,2.79,3.93,4.0,3.79,4.14,GEO
KNN,4.79,3.5,4.36,3.14,4.29,3.64,4.29,GEO
ABC,2.5,3.93,4.93,4.07,4.07,4.21,4.29,GEO
RF,5.43,3.64,3.0,4.14,3.14,4.14,4.5,GEO
MLP,6.64,2.36,3.29,3.21,4.43,3.57,4.5,GEO
avarage,5.35,3.35,3.75,3.71,4.08,3.93,3.83,GEO
std,1.36,0.58,0.71,0.52,0.44,0.28,0.9,GEO
