ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.15,3.57,3.57,4.11,3.34,4.28,3.0,GEO
LRG,6.93,3.11,3.52,3.61,4.23,3.31,3.28,GEO
MLP,6.56,3.18,3.4,3.8,4.28,3.47,3.32,GEO
SVM,6.67,3.27,3.43,3.61,4.57,3.06,3.38,GEO
DTREE,5.16,3.29,3.75,4.37,4.59,3.44,3.4,GEO
ABC,5.8,3.41,3.31,3.64,4.07,4.34,3.43,GEO
KNN,5.98,2.87,3.91,3.87,3.9,3.94,3.53,GEO
SGD,6.0,3.45,3.59,3.5,4.48,3.35,3.62,GEO
avarage,6.15,3.27,3.56,3.81,4.18,3.65,3.37,GEO
std,0.56,0.22,0.19,0.29,0.42,0.48,0.19,GEO
