ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.3,3.8,3.37,4.06,3.93,3.6,3.94,SPE
SGD,6.07,3.33,3.84,3.66,3.58,3.38,4.15,SPE
RF,6.42,3.37,3.34,3.6,2.92,4.03,4.32,SPE
KNN,6.39,3.22,3.74,2.89,3.0,4.34,4.42,SPE
ABC,6.08,3.51,3.09,3.22,3.2,4.46,4.43,SPE
LRG,6.93,2.94,3.94,3.32,3.16,3.07,4.64,SPE
MLP,6.83,3.14,3.74,3.46,2.92,2.9,5.02,SPE
SVM,6.67,2.96,3.63,2.98,3.36,3.08,5.31,SPE
avarage,6.34,3.28,3.59,3.4,3.26,3.61,4.53,SPE
std,0.52,0.28,0.29,0.38,0.36,0.6,0.45,SPE
