ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.8,3.98,3.21,4.28,4.87,3.35,3.51,AUC
ABC,5.4,3.11,3.43,3.89,4.16,4.43,3.58,AUC
SGD,5.7,3.43,3.77,3.81,3.91,3.77,3.61,AUC
KNN,5.54,3.39,3.6,3.89,4.04,3.91,3.62,AUC
LRG,6.73,2.7,3.49,3.92,4.01,3.51,3.64,AUC
MLP,6.47,2.87,3.66,3.56,4.06,3.64,3.75,AUC
SVM,6.57,3.25,3.46,3.75,4.23,2.94,3.8,AUC
RF,6.07,3.56,3.19,4.01,3.49,3.88,3.81,AUC
avarage,5.91,3.29,3.48,3.89,4.1,3.68,3.66,AUC
std,0.67,0.4,0.2,0.21,0.38,0.44,0.11,AUC
