ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,3.28,4.32,3.61,3.38,3.48,3.01,SPE
KNN,6.39,3.48,4.04,3.18,3.23,4.6,3.07,SPE
RF,6.51,3.61,3.7,3.82,3.03,4.21,3.12,SPE
DTREE,5.21,3.92,3.49,4.18,4.13,3.66,3.41,SPE
MLP,6.84,3.49,4.11,3.77,3.2,3.16,3.43,SPE
ABC,6.14,3.74,3.32,3.38,3.36,4.56,3.51,SPE
SGD,6.08,3.53,3.95,3.73,3.8,3.38,3.52,SPE
SVM,6.75,3.34,4.04,3.27,3.67,3.38,3.56,SPE
avarage,6.36,3.55,3.87,3.62,3.48,3.8,3.33,SPE
std,0.56,0.21,0.34,0.33,0.37,0.57,0.22,SPE
