ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.69,3.57,3.55,4.02,4.66,3.41,4.1,PRE
RF,4.12,3.37,3.44,3.89,4.57,4.2,4.41,PRE
LRG,6.55,2.84,3.52,3.58,3.76,3.32,4.43,PRE
SVM,5.57,3.29,3.37,3.28,4.4,3.5,4.6,PRE
DTREE,3.78,3.21,3.43,4.02,5.25,3.66,4.65,PRE
MLP,5.51,3.1,3.17,3.86,4.06,3.65,4.66,PRE
ABC,3.84,3.55,3.3,3.59,4.89,3.87,4.97,PRE
KNN,3.74,3.41,3.55,4.0,4.35,3.68,5.27,PRE
avarage,4.72,3.29,3.42,3.78,4.49,3.66,4.64,PRE
std,1.05,0.24,0.13,0.27,0.47,0.28,0.36,PRE
