ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.39,3.84,3.17,4.86,5.15,4.34,3.25,F1
LRG,4.06,3.16,3.16,4.6,5.22,4.17,3.63,F1
MLP,2.98,3.29,3.19,4.28,5.7,4.82,3.75,F1
RF,4.06,3.73,2.94,3.77,5.29,4.3,3.91,F1
ABC,2.78,3.72,3.43,4.34,5.84,3.65,4.24,F1
DTREE,2.95,4.16,2.98,4.16,5.65,3.82,4.29,F1
SGD,2.67,3.78,3.65,4.57,4.66,4.3,4.36,F1
KNN,1.98,4.59,3.39,4.44,5.8,3.16,4.64,F1
avarage,3.11,3.78,3.24,4.38,5.41,4.07,4.01,F1
std,0.71,0.45,0.24,0.33,0.41,0.51,0.46,F1
