ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,4.21,3.63,3.37,3.52,5.11,4.49,3.67,PRE
SGD,4.33,4.11,3.61,3.81,4.43,4.02,3.69,PRE
SVM,5.52,3.11,3.74,3.54,4.47,3.89,3.73,PRE
KNN,4.01,3.79,3.64,3.75,4.74,4.26,3.81,PRE
LRG,6.68,2.83,3.76,3.66,3.86,3.37,3.84,PRE
MLP,5.41,3.02,3.41,3.84,4.35,3.78,4.19,PRE
ABC,4.2,3.67,3.25,3.6,5.11,3.84,4.34,PRE
DTREE,3.77,3.34,3.48,3.6,5.16,4.23,4.43,PRE
avarage,4.77,3.44,3.53,3.66,4.65,3.98,3.96,PRE
std,1.0,0.44,0.18,0.12,0.46,0.35,0.31,PRE
