ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.86,3.07,3.93,4.29,3.71,4.14,3.0,PRE
LRG,5.79,2.79,3.93,4.07,3.93,3.93,3.57,PRE
KNN,3.57,4.21,4.07,3.0,4.93,3.57,4.64,PRE
ABC,2.21,3.29,5.36,4.29,4.0,4.0,4.86,PRE
SGD,6.14,3.43,3.29,3.43,3.29,3.14,5.29,PRE
DTREE,3.86,4.29,3.0,2.5,5.21,3.79,5.36,PRE
RF,4.93,3.5,2.71,3.93,3.64,3.79,5.5,PRE
MLP,6.71,2.71,3.07,2.64,3.29,4.0,5.57,PRE
avarage,4.88,3.41,3.67,3.52,4.0,3.79,4.72,PRE
std,1.54,0.59,0.85,0.73,0.71,0.32,0.95,PRE
