ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.35,4.02,3.44,4.42,3.93,3.35,3.48,SPE
RF,6.52,3.57,3.57,4.09,2.82,3.65,3.79,SPE
SGD,6.39,3.67,3.87,3.28,3.5,3.39,3.91,SPE
ABC,6.07,3.01,3.57,3.59,3.16,4.47,4.15,SPE
KNN,6.39,3.07,3.71,3.3,2.88,4.29,4.36,SPE
MLP,6.8,3.36,3.65,3.51,3.08,3.1,4.51,SPE
SVM,6.72,3.46,3.72,3.24,3.55,2.8,4.52,SPE
LRG,6.93,3.02,4.01,3.18,2.93,3.37,4.57,SPE
avarage,6.39,3.4,3.69,3.58,3.23,3.55,4.16,SPE
std,0.5,0.36,0.18,0.45,0.39,0.57,0.4,SPE
