ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,3.06,4.16,3.43,3.78,6.04,3.5,4.03,F1
SVM,3.19,3.44,3.1,4.55,5.19,4.5,4.03,F1
RF,3.71,3.57,3.11,3.34,5.66,4.52,4.08,F1
SGD,2.43,4.08,3.75,3.7,5.02,4.89,4.12,F1
KNN,1.84,4.49,3.48,4.52,6.13,3.38,4.15,F1
DTREE,2.81,3.71,3.39,3.67,5.71,4.43,4.26,F1
MLP,2.98,3.57,3.16,4.05,5.44,4.53,4.26,F1
LRG,4.17,3.44,2.81,4.01,5.22,3.94,4.4,F1
avarage,3.02,3.81,3.28,3.95,5.55,4.21,4.17,F1
std,0.72,0.39,0.29,0.42,0.41,0.54,0.13,F1
