ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.66,3.37,3.73,3.84,3.93,3.67,3.81,IBA
LRG,6.91,2.62,3.43,3.67,4.05,3.36,3.95,IBA
SVM,6.59,3.0,3.49,3.69,4.32,2.82,4.09,IBA
ABC,5.55,2.85,3.21,3.72,3.95,4.4,4.31,IBA
KNN,5.94,3.02,3.46,3.43,3.85,3.88,4.42,IBA
DTREE,4.94,3.78,2.99,4.02,4.48,3.19,4.59,IBA
MLP,6.65,2.57,3.28,3.47,4.03,3.37,4.63,IBA
RF,6.28,3.17,2.99,3.8,3.23,3.59,4.94,IBA
avarage,6.06,3.05,3.32,3.7,3.98,3.53,4.34,IBA
std,0.66,0.4,0.26,0.19,0.37,0.48,0.38,IBA
