ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.67,2.83,3.78,3.68,3.91,3.34,3.79,PRE
SGD,4.35,4.17,3.51,3.76,4.42,3.98,3.8,PRE
SVM,5.52,3.1,3.67,3.48,4.5,3.84,3.89,PRE
RF,4.26,3.53,3.28,3.48,5.05,4.48,3.92,PRE
KNN,3.97,3.68,3.66,3.73,4.7,4.16,4.11,PRE
MLP,5.41,3.02,3.44,3.84,4.36,3.75,4.17,PRE
DTREE,3.66,3.26,3.52,3.58,5.1,4.18,4.7,PRE
ABC,4.13,3.58,3.15,3.56,5.04,3.75,4.79,PRE
avarage,4.75,3.4,3.5,3.64,4.63,3.94,4.15,PRE
std,1.02,0.43,0.21,0.13,0.42,0.35,0.39,PRE
