ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.0,3.36,4.71,4.5,3.43,3.07,PRE
SVM,5.79,3.36,3.71,4.0,4.14,3.29,3.71,PRE
ABC,2.57,3.43,4.0,3.36,5.21,5.5,3.93,PRE
SGD,5.71,4.0,4.14,2.43,4.0,3.5,4.21,PRE
MLP,6.29,3.21,3.43,3.29,3.29,3.64,4.86,PRE
RF,5.07,4.14,3.5,2.14,4.21,4.0,4.93,PRE
KNN,3.5,4.0,2.43,3.71,4.36,4.43,5.57,PRE
DTREE,4.57,3.43,2.36,2.86,4.86,3.86,6.07,PRE
avarage,4.93,3.57,3.37,3.31,4.32,3.96,4.54,PRE
std,1.31,0.42,0.66,0.84,0.58,0.72,1.0,PRE
