ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.36,3.43,4.64,4.07,4.0,3.57,F1
SVM,5.21,3.07,3.07,4.79,3.71,4.0,4.14,F1
ABC,2.14,3.79,4.5,4.29,5.07,3.64,4.57,F1
RF,5.14,3.5,2.5,3.93,3.71,4.0,5.21,F1
DTREE,3.71,4.07,3.21,2.29,5.29,4.14,5.29,F1
SGD,4.79,3.29,2.29,3.64,4.0,4.14,5.86,F1
KNN,3.29,4.0,3.43,2.93,4.71,3.5,6.14,F1
MLP,5.79,2.5,2.79,2.71,3.79,4.14,6.29,F1
avarage,4.38,3.45,3.15,3.65,4.29,3.95,5.13,F1
std,1.22,0.52,0.69,0.93,0.64,0.24,0.97,F1
