ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.02,3.88,3.47,4.84,5.4,4.86,3.53,REC
MLP,2.18,3.96,3.3,4.22,5.61,4.77,3.97,REC
LRG,2.41,3.94,3.27,4.51,5.55,4.34,3.98,REC
SGD,2.1,4.16,3.9,3.88,5.03,4.89,4.03,REC
RF,2.52,4.05,3.42,3.59,5.96,4.36,4.1,REC
KNN,1.65,4.52,3.46,4.52,6.13,3.41,4.3,REC
ABC,2.3,4.32,3.63,4.01,6.15,3.26,4.34,REC
DTREE,2.6,3.61,3.56,3.56,5.66,4.16,4.84,REC
avarage,2.22,4.06,3.5,4.14,5.69,4.26,4.14,REC
std,0.31,0.28,0.2,0.46,0.38,0.63,0.38,REC
