ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,4.14,4.14,3.71,3.71,2.79,IBA
ABC,3.0,4.21,5.0,4.21,3.93,4.57,3.07,IBA
SVM,5.71,2.57,4.07,3.71,4.07,3.71,4.14,IBA
KNN,4.57,3.71,4.0,3.0,4.57,3.71,4.43,IBA
MLP,6.86,2.14,3.29,3.36,4.07,3.64,4.64,IBA
RF,5.43,3.07,3.14,4.43,3.0,3.93,5.0,IBA
SGD,5.71,3.14,3.0,3.79,3.93,3.14,5.29,IBA
DTREE,3.93,4.07,3.5,2.71,4.5,3.86,5.43,IBA
avarage,5.22,3.23,3.77,3.67,3.97,3.79,4.35,IBA
std,1.31,0.72,0.66,0.61,0.49,0.39,0.98,IBA
