ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,5.98,3.14,3.66,3.39,4.2,4.09,3.54,GEO
RF,6.24,3.33,3.52,3.66,3.3,4.39,3.56,GEO
ABC,6.01,3.28,3.12,3.38,4.01,4.54,3.66,GEO
SVM,6.66,2.91,3.72,3.6,4.23,3.19,3.69,GEO
DTREE,4.97,3.65,3.32,4.02,4.43,3.82,3.8,GEO
MLP,6.66,2.97,3.53,3.8,3.74,3.41,3.9,GEO
LRG,6.93,2.71,3.48,3.51,4.18,3.22,3.98,GEO
SGD,5.46,3.55,3.43,3.29,4.21,4.09,3.98,GEO
avarage,6.11,3.19,3.47,3.58,4.04,3.84,3.76,GEO
std,0.66,0.32,0.19,0.24,0.36,0.52,0.18,GEO
