ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.43,3.41,3.96,3.68,3.1,4.57,2.86,SPE
RF,6.52,3.75,3.73,4.27,2.98,3.83,2.93,SPE
ABC,6.11,3.24,3.8,3.85,3.4,4.57,3.02,SPE
DTREE,5.44,4.13,3.52,4.47,4.02,3.34,3.07,SPE
MLP,6.82,3.61,4.0,3.74,3.36,3.39,3.08,SPE
SVM,6.75,3.72,4.02,3.52,3.84,3.02,3.12,SPE
LRG,6.93,3.3,4.38,3.4,3.07,3.69,3.24,SPE
SGD,6.39,3.84,3.96,3.34,3.59,3.59,3.29,SPE
avarage,6.42,3.63,3.92,3.78,3.42,3.75,3.08,SPE
std,0.48,0.3,0.25,0.4,0.38,0.56,0.14,SPE
