ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.11,3.42,3.4,3.91,3.21,4.11,3.84,GEO
DTREE,5.09,3.2,3.58,4.3,4.48,3.37,3.98,GEO
ABC,5.72,3.34,3.16,3.51,3.93,4.2,4.15,GEO
KNN,5.97,2.76,3.75,3.64,3.74,3.8,4.35,GEO
SGD,5.9,3.45,3.47,3.34,4.28,3.13,4.43,GEO
SVM,6.64,3.01,3.26,3.36,4.32,2.9,4.51,GEO
LRG,6.93,2.85,3.33,3.42,3.9,3.01,4.57,GEO
MLP,6.47,2.88,3.16,3.49,3.92,3.14,4.95,GEO
avarage,6.1,3.11,3.39,3.62,3.97,3.46,4.35,GEO
std,0.58,0.27,0.21,0.33,0.4,0.51,0.35,GEO
