ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.34,3.48,3.39,4.16,3.46,3.98,3.19,GEO
DTREE,5.12,4.07,3.23,4.34,4.61,3.43,3.19,GEO
SVM,6.68,3.3,3.65,3.79,4.33,2.94,3.32,GEO
KNN,6.03,3.18,3.69,3.7,3.93,4.02,3.46,GEO
ABC,5.74,3.09,3.37,3.93,4.05,4.36,3.46,GEO
MLP,6.66,2.85,3.62,3.61,4.05,3.56,3.66,GEO
SGD,5.71,3.46,3.84,3.7,3.8,3.62,3.87,GEO
LRG,6.89,2.82,3.51,3.57,3.89,3.31,4.0,GEO
avarage,6.15,3.28,3.54,3.85,4.01,3.65,3.52,GEO
std,0.6,0.4,0.2,0.28,0.34,0.45,0.3,GEO
