ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.65,3.05,3.69,3.75,3.91,3.57,3.39,PRE
SVM,5.62,3.41,3.51,3.48,4.64,3.66,3.67,PRE
SGD,4.78,3.62,3.61,4.07,4.71,3.47,3.74,PRE
MLP,5.57,3.21,3.36,4.09,4.16,3.84,3.75,PRE
ABC,4.09,3.65,3.45,3.8,5.07,3.99,3.94,PRE
RF,4.1,3.5,3.44,3.93,4.69,4.23,4.11,PRE
KNN,3.88,3.57,3.8,4.2,4.52,3.89,4.14,PRE
DTREE,3.88,3.24,3.47,4.07,5.34,3.7,4.31,PRE
avarage,4.82,3.41,3.54,3.93,4.63,3.8,3.88,PRE
std,1.03,0.22,0.15,0.23,0.46,0.25,0.3,PRE
