ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,2.34,3.72,3.1,4.52,5.49,4.89,3.94,REC
SVM,2.13,3.94,3.29,4.74,5.25,4.52,4.12,REC
SGD,2.43,4.06,4.03,4.09,4.71,4.34,4.34,REC
LRG,2.44,3.7,3.29,4.54,5.43,4.25,4.34,REC
RF,2.54,3.79,3.27,3.89,5.61,4.54,4.37,REC
ABC,2.4,4.06,3.67,4.27,5.91,3.2,4.49,REC
KNN,1.59,4.38,3.39,4.57,5.82,3.34,4.92,REC
DTREE,2.66,3.47,3.03,3.81,6.11,4.0,4.92,REC
avarage,2.32,3.89,3.38,4.3,5.54,4.14,4.43,REC
std,0.33,0.28,0.33,0.34,0.44,0.59,0.34,REC
