ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.82,3.31,3.49,3.84,4.34,3.67,3.52,PRE
LRG,6.57,2.89,3.81,3.75,3.73,3.47,3.78,PRE
SGD,4.9,3.65,3.6,3.97,4.26,3.73,3.89,PRE
MLP,5.44,2.96,3.45,3.62,4.36,3.96,4.2,PRE
KNN,3.83,3.89,3.66,3.92,4.5,3.93,4.27,PRE
RF,4.32,3.78,2.84,3.73,4.76,4.23,4.34,PRE
DTREE,3.8,3.87,3.0,4.16,5.31,3.47,4.4,PRE
ABC,3.93,3.07,3.38,3.93,4.85,4.34,4.51,PRE
avarage,4.83,3.43,3.4,3.87,4.52,3.85,4.11,PRE
std,1.04,0.42,0.33,0.17,0.47,0.32,0.35,PRE
