ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.42,3.79,3.9,3.32,3.58,3.54,3.45,SPE
DTREE,5.37,4.03,3.43,4.39,3.91,3.33,3.55,SPE
KNN,6.41,3.21,3.82,3.47,2.98,4.43,3.69,SPE
MLP,6.8,3.58,3.87,3.6,3.16,3.28,3.71,SPE
ABC,6.07,3.02,3.66,3.71,3.25,4.54,3.75,SPE
RF,6.48,3.57,3.53,4.04,2.8,3.76,3.81,SPE
SVM,6.75,3.59,3.9,3.31,3.63,2.86,3.95,SPE
LRG,6.93,3.09,4.12,3.24,2.96,3.46,4.2,SPE
avarage,6.4,3.48,3.78,3.63,3.28,3.65,3.77,SPE
std,0.5,0.35,0.23,0.4,0.39,0.58,0.23,SPE
