ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,3.01,4.18,3.02,4.23,5.72,3.91,3.93,F1
ABC,2.83,3.78,3.43,4.4,5.84,3.72,4.0,F1
RF,4.02,3.76,2.92,3.74,5.27,4.29,4.01,F1
KNN,1.97,4.8,3.49,4.58,5.89,3.22,4.06,F1
SVM,3.29,3.66,3.01,4.74,4.97,4.21,4.12,F1
LRG,4.08,3.03,2.99,4.48,5.16,3.99,4.26,F1
MLP,2.9,3.11,3.01,4.12,5.62,4.71,4.52,F1
SGD,2.57,3.69,3.56,4.57,4.52,4.31,4.77,F1
avarage,3.08,3.75,3.18,4.36,5.37,4.05,4.21,F1
std,0.71,0.56,0.27,0.32,0.48,0.45,0.29,F1
