ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
LRG,4.93,3.21,2.36,4.71,4.86,3.64,4.29,F1
ABC,2.36,3.64,3.64,3.14,5.57,5.0,4.64,F1
DTREE,4.57,3.93,2.36,2.64,5.5,4.07,4.93,F1
MLP,6.29,3.14,2.64,3.21,3.57,3.5,5.64,F1
SGD,4.43,3.43,3.5,3.0,4.43,3.5,5.71,F1
RF,4.07,4.14,3.07,2.14,4.07,4.57,5.93,F1
KNN,3.57,4.14,2.07,3.93,4.43,3.93,5.93,F1
avarage,4.41,3.67,2.86,3.35,4.59,3.97,5.15,F1
std,1.15,0.39,0.58,0.82,0.69,0.55,0.74,F1
