ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.15,3.93,3.75,4.69,4.76,4.42,4.3,REC
SVM,2.08,3.78,3.3,4.88,5.17,4.23,4.56,REC
LRG,2.39,3.34,3.3,4.84,5.28,4.26,4.59,REC
MLP,2.16,3.14,3.18,4.32,5.55,4.84,4.82,REC
RF,2.85,3.8,2.93,3.79,5.51,4.16,4.98,REC
DTREE,2.56,4.01,2.93,3.98,5.64,3.81,5.07,REC
ABC,2.13,3.78,3.52,4.33,5.71,3.43,5.11,REC
KNN,1.63,4.4,3.37,4.46,5.89,3.02,5.23,REC
avarage,2.24,3.77,3.28,4.41,5.44,4.02,4.83,REC
std,0.36,0.39,0.28,0.39,0.36,0.58,0.32,REC
