ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.79,3.86,4.0,3.64,3.43,3.71,IBA
RF,5.36,3.07,2.93,4.29,3.07,4.07,5.21,IBA
ABC,2.57,3.79,4.71,3.86,3.57,4.29,5.21,IBA
SVM,5.64,2.36,3.79,3.43,3.79,3.43,5.57,IBA
SGD,5.71,2.86,2.86,3.79,3.79,3.14,5.86,IBA
DTREE,4.07,3.93,3.43,2.57,4.36,3.64,6.0,IBA
MLP,6.71,2.0,3.07,2.93,3.79,3.5,6.0,IBA
KNN,4.36,3.43,3.79,2.57,4.21,3.43,6.21,IBA
avarage,5.12,3.03,3.55,3.43,3.78,3.62,5.47,IBA
std,1.39,0.67,0.62,0.66,0.39,0.38,0.8,IBA
