ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.52,2.81,3.45,3.58,3.75,3.26,4.62,PRE
SGD,4.62,3.43,3.39,3.94,4.49,3.28,4.84,PRE
DTREE,3.8,3.24,3.37,3.96,5.12,3.6,4.91,PRE
KNN,3.73,3.48,3.63,4.02,4.39,3.78,4.97,PRE
MLP,5.39,3.05,3.13,3.84,3.96,3.59,5.05,PRE
SVM,5.48,3.21,3.25,3.2,4.36,3.44,5.06,PRE
RF,3.91,3.25,3.3,3.74,4.4,4.02,5.39,PRE
ABC,3.8,3.47,3.2,3.57,4.79,3.75,5.43,PRE
avarage,4.66,3.24,3.34,3.73,4.41,3.59,5.03,PRE
std,1.04,0.23,0.16,0.27,0.43,0.26,0.27,PRE
