ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.86,3.71,4.21,4.0,3.43,3.14,SPE
ABC,4.0,4.0,5.5,3.79,2.79,4.43,3.5,SPE
RF,6.0,4.14,2.86,4.71,2.29,4.07,3.93,SPE
SVM,6.21,2.43,3.71,3.86,4.5,3.29,4.0,SPE
KNN,5.14,3.79,4.14,2.14,4.07,4.36,4.36,SPE
MLP,6.71,3.29,3.5,2.79,3.21,3.93,4.57,SPE
DTREE,4.71,4.79,4.0,3.64,2.86,2.64,5.36,SPE
SGD,6.21,3.21,2.57,3.0,4.14,3.07,5.79,SPE
avarage,5.71,3.56,3.75,3.52,3.48,3.65,4.33,SPE
std,0.98,0.76,0.89,0.83,0.8,0.64,0.89,SPE
