ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,3.93,4.07,3.84,4.0,4.65,4.03,3.48,PRE
SGD,5.04,3.74,3.51,4.06,4.3,3.78,3.57,PRE
RF,4.46,3.85,2.98,3.79,4.86,4.41,3.66,PRE
SVM,5.81,3.23,3.48,3.75,4.27,3.58,3.89,PRE
ABC,4.02,3.11,3.49,4.05,5.01,4.41,3.91,PRE
LRG,6.57,2.8,3.76,3.73,3.77,3.43,3.93,PRE
MLP,5.46,3.0,3.48,3.66,4.43,4.02,3.93,PRE
DTREE,3.83,3.96,3.04,4.29,5.3,3.57,4.02,PRE
avarage,4.89,3.47,3.45,3.91,4.57,3.91,3.8,PRE
std,1.0,0.49,0.3,0.22,0.48,0.38,0.2,PRE
