ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.29,3.68,3.1,4.69,5.01,4.19,4.05,F1
RF,4.0,3.72,2.93,3.7,5.25,4.3,4.1,F1
LRG,4.06,3.02,3.08,4.51,5.18,4.04,4.11,F1
DTREE,2.98,4.1,3.0,4.16,5.66,3.82,4.27,F1
SGD,2.62,3.83,3.59,4.53,4.71,4.31,4.4,F1
MLP,2.92,3.1,3.08,4.1,5.55,4.68,4.57,F1
ABC,2.75,3.63,3.34,4.2,5.73,3.65,4.7,F1
KNN,1.97,4.54,3.31,4.43,5.8,3.07,4.87,F1
avarage,3.07,3.7,3.18,4.29,5.36,4.01,4.38,F1
std,0.7,0.5,0.22,0.32,0.39,0.49,0.3,F1
