ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.25,3.64,2.9,4.17,5.39,4.17,3.48,F1
MLP,3.06,3.75,3.21,4.09,5.52,4.77,3.59,F1
RF,3.75,3.67,3.2,3.39,5.69,4.54,3.77,F1
SGD,2.43,4.16,3.75,3.8,5.14,4.93,3.79,F1
SVM,3.2,3.52,3.11,4.55,5.19,4.6,3.84,F1
ABC,3.02,4.17,3.48,3.77,6.03,3.45,4.07,F1
DTREE,2.83,3.68,3.48,3.66,5.68,4.5,4.16,F1
KNN,1.89,4.48,3.42,4.38,6.06,3.34,4.44,F1
avarage,3.05,3.88,3.32,3.98,5.59,4.29,3.89,F1
std,0.73,0.34,0.27,0.39,0.35,0.59,0.32,F1
