ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,3.85,3.9,3.07,4.21,5.39,3.58,3.99,PRE
MLP,5.44,3.03,3.33,3.71,4.39,3.96,4.13,PRE
SVM,5.79,3.16,3.36,3.73,4.25,3.51,4.21,PRE
SGD,4.91,3.6,3.49,3.95,4.2,3.62,4.22,PRE
LRG,6.51,2.8,3.69,3.69,3.7,3.34,4.26,PRE
KNN,3.87,3.87,3.69,3.87,4.51,3.93,4.27,PRE
RF,4.34,3.8,2.91,3.68,4.69,4.27,4.3,PRE
ABC,3.96,3.06,3.33,3.92,4.84,4.3,4.6,PRE
avarage,4.83,3.4,3.36,3.85,4.5,3.81,4.25,PRE
std,1.0,0.44,0.27,0.18,0.5,0.36,0.17,PRE
