ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.52,2.84,3.71,3.71,3.7,3.38,4.14,PRE
SVM,5.77,3.19,3.36,3.75,4.28,3.49,4.16,PRE
DTREE,3.83,3.87,3.03,4.16,5.34,3.54,4.24,PRE
KNN,3.87,3.92,3.67,3.86,4.5,3.93,4.25,PRE
MLP,5.47,2.98,3.33,3.66,4.4,3.92,4.25,PRE
SGD,4.93,3.6,3.43,3.93,4.22,3.66,4.25,PRE
RF,4.34,3.76,2.83,3.68,4.75,4.2,4.44,PRE
ABC,3.84,3.1,3.38,3.89,4.87,4.33,4.6,PRE
avarage,4.82,3.41,3.34,3.83,4.51,3.81,4.29,PRE
std,1.02,0.43,0.3,0.17,0.49,0.34,0.15,PRE
