ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.65,2.98,3.66,3.69,3.87,3.51,3.65,PRE
SVM,5.61,3.35,3.5,3.39,4.57,3.59,3.98,PRE
MLP,5.47,3.21,3.31,4.03,4.13,3.82,4.02,PRE
KNN,3.86,3.56,3.78,4.16,4.51,3.91,4.23,PRE
SGD,4.68,3.56,3.5,4.04,4.58,3.28,4.36,PRE
RF,4.02,3.35,3.35,3.84,4.56,4.1,4.78,PRE
ABC,3.84,3.54,3.31,3.68,4.92,3.83,4.89,PRE
DTREE,3.73,3.18,3.36,3.93,5.16,3.61,5.03,PRE
avarage,4.73,3.34,3.47,3.84,4.54,3.71,4.37,PRE
std,1.07,0.21,0.17,0.25,0.4,0.26,0.49,PRE
