ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.34,3.79,3.77,4.2,3.04,4.29,2.58,SPE
KNN,6.57,3.19,4.36,3.56,3.16,4.56,2.61,SPE
DTREE,5.53,3.57,4.02,4.56,4.24,3.41,2.67,SPE
ABC,6.11,3.61,3.59,3.7,3.71,4.39,2.9,SPE
MLP,6.78,3.76,3.98,3.72,3.44,3.32,2.99,SPE
LRG,6.93,3.56,4.17,3.36,3.51,3.41,3.06,SPE
SGD,6.32,3.97,3.69,3.52,3.84,3.1,3.57,SPE
SVM,6.76,3.63,3.65,3.37,3.73,3.19,3.67,SPE
avarage,6.42,3.63,3.9,3.75,3.58,3.71,3.01,SPE
std,0.45,0.23,0.27,0.42,0.38,0.6,0.42,SPE
