ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.29,3.98,3.48,4.27,4.15,3.7,3.14,SPE
RF,6.51,3.52,3.62,3.82,3.11,4.23,3.2,SPE
KNN,6.4,3.43,3.98,3.16,3.22,4.57,3.24,SPE
ABC,6.17,3.74,3.39,3.39,3.39,4.6,3.33,SPE
SGD,6.1,3.51,3.92,3.74,3.7,3.41,3.63,SPE
MLP,6.84,3.42,4.08,3.7,3.16,3.13,3.66,SPE
LRG,6.93,3.07,4.2,3.55,3.3,3.25,3.71,SPE
SVM,6.75,3.23,3.96,3.26,3.64,3.3,3.86,SPE
avarage,6.37,3.49,3.83,3.61,3.46,3.77,3.47,SPE
std,0.53,0.28,0.3,0.36,0.35,0.61,0.28,SPE
