ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.07,3.33,3.76,3.62,3.57,3.39,4.25,SPE
DTREE,5.15,3.76,3.3,3.98,3.93,3.53,4.34,SPE
ABC,6.11,3.52,3.07,3.22,3.21,4.49,4.39,SPE
RF,6.4,3.27,3.35,3.57,2.83,4.01,4.57,SPE
KNN,6.37,3.16,3.67,2.85,2.95,4.3,4.69,SPE
LRG,6.93,2.9,3.92,3.28,3.12,3.04,4.81,SPE
MLP,6.84,3.2,3.72,3.45,2.92,2.91,4.96,SPE
SVM,6.7,2.94,3.66,3.0,3.36,3.09,5.25,SPE
avarage,6.32,3.26,3.56,3.37,3.24,3.6,4.66,SPE
std,0.57,0.28,0.29,0.36,0.37,0.6,0.34,SPE
