ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.01,3.48,3.57,4.01,3.52,4.19,3.22,IBA
SGD,6.06,3.53,3.65,3.57,4.51,3.25,3.44,IBA
SVM,6.61,3.24,3.42,3.51,4.66,3.03,3.52,IBA
ABC,5.72,3.34,3.32,3.57,4.21,4.24,3.59,IBA
LRG,6.93,2.97,3.45,3.61,4.18,3.21,3.64,IBA
KNN,5.83,2.89,3.91,3.8,3.88,3.79,3.91,IBA
MLP,6.53,2.98,3.2,3.79,4.19,3.4,3.91,IBA
DTREE,4.97,3.23,3.61,4.23,4.52,3.39,4.05,IBA
avarage,6.08,3.21,3.52,3.76,4.21,3.56,3.66,IBA
std,0.62,0.24,0.22,0.25,0.38,0.46,0.28,IBA
