ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.19,3.62,3.01,4.37,5.12,4.13,4.56,F1
LRG,4.06,3.21,2.89,4.16,5.16,3.8,4.73,F1
SGD,2.82,3.97,3.73,3.93,4.61,4.09,4.86,F1
MLP,3.13,3.3,2.55,4.11,5.11,4.33,5.48,F1
RF,3.46,3.14,2.87,3.49,5.02,4.4,5.61,F1
ABC,2.79,3.66,3.27,3.84,5.5,3.25,5.69,F1
DTREE,2.85,3.33,3.04,3.7,5.7,3.57,5.81,F1
KNN,1.77,4.12,3.22,4.43,5.49,3.05,5.92,F1
avarage,3.01,3.54,3.07,4.0,5.21,3.83,5.33,F1
std,0.65,0.36,0.35,0.32,0.34,0.5,0.53,F1
