ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.94,3.3,3.52,4.19,4.8,3.38,3.89,AUC
ABC,5.57,3.23,2.99,3.56,4.28,4.2,4.17,AUC
KNN,5.47,3.11,3.74,3.8,3.96,3.66,4.27,AUC
MLP,6.35,3.09,3.07,3.63,4.04,3.45,4.36,AUC
RF,5.81,3.25,3.21,3.94,3.42,3.93,4.43,AUC
SVM,6.4,3.26,3.32,3.28,4.2,3.06,4.48,AUC
SGD,5.79,3.27,3.61,3.35,4.36,3.05,4.57,AUC
LRG,6.74,2.75,3.25,3.41,3.87,3.2,4.79,AUC
avarage,5.88,3.16,3.34,3.64,4.11,3.49,4.37,AUC
std,0.58,0.18,0.26,0.31,0.4,0.42,0.27,AUC
