ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.08,3.92,3.3,4.68,5.28,4.43,4.31,REC
LRG,2.48,3.7,3.23,4.52,5.43,4.2,4.43,REC
SGD,2.45,3.98,3.95,4.02,4.61,4.3,4.7,REC
MLP,2.2,3.57,2.95,4.34,5.25,4.61,5.07,REC
RF,2.44,3.61,3.14,3.82,5.39,4.3,5.31,REC
ABC,2.21,3.89,3.52,4.06,5.62,3.05,5.65,REC
DTREE,2.61,3.4,3.01,3.67,5.83,3.8,5.69,REC
KNN,1.52,4.21,3.34,4.45,5.56,3.2,5.7,REC
avarage,2.25,3.78,3.31,4.19,5.37,3.99,5.11,REC
std,0.34,0.26,0.32,0.36,0.36,0.58,0.57,REC
