ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.23,3.3,3.75,4.44,4.66,3.61,3.01,GEO
MLP,6.52,3.3,3.51,3.75,4.19,3.54,3.2,GEO
LRG,6.93,3.17,3.48,3.65,4.19,3.32,3.26,GEO
ABC,5.85,3.43,3.26,3.62,4.11,4.36,3.36,GEO
KNN,6.02,2.93,3.92,3.87,3.88,4.0,3.39,GEO
RF,6.15,3.49,3.49,3.93,3.27,4.17,3.49,GEO
SVM,6.66,3.23,3.43,3.55,4.48,3.06,3.6,GEO
SGD,6.0,3.59,3.56,3.47,4.43,3.29,3.66,GEO
avarage,6.17,3.3,3.55,3.78,4.15,3.67,3.37,GEO
std,0.53,0.21,0.2,0.31,0.43,0.46,0.22,GEO
