ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,2.93,3.21,4.43,4.36,3.5,4.57,REC
ABC,2.5,4.5,3.0,3.07,5.21,4.5,5.21,REC
KNN,3.0,3.86,3.14,3.36,5.71,3.29,5.64,REC
SVM,5.0,2.79,3.43,4.36,3.93,2.71,5.79,REC
RF,3.86,3.36,3.36,3.0,3.93,4.57,5.93,REC
SGD,4.43,3.0,3.0,4.57,2.57,4.29,6.14,REC
DTREE,4.14,3.57,1.93,2.93,5.79,3.36,6.29,REC
MLP,5.57,3.21,2.14,2.79,4.71,3.07,6.5,REC
avarage,4.19,3.4,2.9,3.56,4.53,3.66,5.76,REC
std,1.05,0.57,0.56,0.76,1.07,0.7,0.62,REC
