ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.6,2.86,3.53,3.63,3.73,3.34,4.31,PRE
SGD,4.69,3.54,3.49,3.98,4.63,3.29,4.38,PRE
SVM,5.55,3.34,3.38,3.34,4.42,3.55,4.43,PRE
MLP,5.48,3.15,3.2,3.93,4.07,3.7,4.47,PRE
RF,4.1,3.34,3.41,3.9,4.56,4.21,4.48,PRE
DTREE,3.87,3.23,3.41,4.02,5.22,3.61,4.64,PRE
ABC,3.88,3.55,3.3,3.66,4.89,3.82,4.89,PRE
KNN,3.7,3.5,3.65,4.03,4.38,3.73,5.02,PRE
avarage,4.73,3.31,3.42,3.81,4.49,3.66,4.58,PRE
std,1.05,0.23,0.14,0.25,0.46,0.29,0.25,PRE
