ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.74,3.95,3.73,4.71,4.78,4.5,3.59,F1
SVM,3.33,3.8,3.08,4.75,5.05,4.34,3.66,F1
LRG,4.06,3.12,3.07,4.62,5.28,4.09,3.75,F1
MLP,2.93,3.21,3.11,4.22,5.64,4.77,4.11,F1
RF,4.0,3.69,2.93,3.71,5.25,4.3,4.12,F1
DTREE,2.97,4.14,2.98,4.18,5.62,3.8,4.3,F1
ABC,2.73,3.75,3.39,4.34,5.76,3.62,4.4,F1
KNN,2.0,4.58,3.35,4.44,5.8,3.13,4.7,F1
avarage,3.09,3.78,3.21,4.37,5.4,4.07,4.08,F1
std,0.69,0.47,0.27,0.34,0.37,0.53,0.39,F1
