ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.04,3.66,3.65,3.61,4.58,3.3,3.17,GEO
DTREE,5.12,3.4,3.71,4.39,4.57,3.52,3.29,GEO
ABC,5.81,3.48,3.29,3.6,4.15,4.39,3.29,GEO
MLP,6.55,3.17,3.49,3.75,4.22,3.44,3.37,GEO
KNN,6.01,2.9,3.94,3.84,3.89,4.0,3.42,GEO
SVM,6.67,3.25,3.49,3.57,4.52,3.07,3.43,GEO
LRG,6.93,3.12,3.5,3.6,4.11,3.25,3.48,GEO
RF,6.15,3.42,3.5,3.96,3.18,4.14,3.66,GEO
avarage,6.16,3.3,3.57,3.79,4.15,3.64,3.39,GEO
std,0.57,0.24,0.2,0.28,0.46,0.48,0.15,GEO
