ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.21,4.0,4.5,4.29,3.86,1.5,SPE
RF,6.14,4.29,3.21,5.07,2.5,4.36,2.43,SPE
SVM,6.29,2.57,4.07,4.21,4.86,3.5,2.5,SPE
ABC,3.93,4.14,5.36,3.93,2.93,4.43,3.29,SPE
DTREE,4.93,4.93,4.57,4.0,3.14,2.64,3.79,SPE
KNN,5.14,3.71,4.21,2.36,4.21,4.43,3.93,SPE
MLP,6.71,3.29,3.5,2.79,3.29,3.93,4.5,SPE
SGD,6.14,3.36,2.71,3.29,4.29,3.07,5.14,SPE
avarage,5.74,3.69,3.96,3.77,3.69,3.78,3.38,SPE
std,0.98,0.74,0.82,0.9,0.83,0.66,1.2,SPE
