ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.03,3.24,3.75,3.66,3.9,4.1,3.31,GEO
RF,6.34,3.38,3.32,4.12,3.46,3.89,3.49,GEO
SGD,5.7,3.55,3.93,3.77,3.87,3.64,3.53,GEO
DTREE,5.06,3.96,3.16,4.24,4.52,3.34,3.72,GEO
SVM,6.7,3.2,3.52,3.69,4.24,2.79,3.87,GEO
ABC,5.64,2.98,3.35,3.8,3.98,4.33,3.92,GEO
LRG,6.91,2.8,3.4,3.64,3.97,3.31,3.98,GEO
MLP,6.64,2.7,3.57,3.54,3.99,3.42,4.15,GEO
avarage,6.13,3.22,3.5,3.81,3.99,3.6,3.75,GEO
std,0.63,0.41,0.25,0.25,0.3,0.49,0.28,GEO
