ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.8,3.32,3.39,3.66,4.23,4.35,3.25,IBA
KNN,5.89,3.02,3.97,3.84,3.97,3.98,3.34,IBA
RF,6.06,3.39,3.51,3.98,3.44,4.17,3.45,IBA
DTREE,5.12,3.24,3.61,4.2,4.62,3.49,3.7,IBA
SVM,6.65,3.25,3.35,3.46,4.56,3.02,3.72,IBA
LRG,6.92,2.9,3.39,3.56,4.09,3.2,3.93,IBA
MLP,6.53,2.93,3.25,3.7,4.15,3.48,3.96,IBA
SGD,5.99,3.43,3.66,3.45,4.38,3.13,3.96,IBA
avarage,6.12,3.19,3.52,3.73,4.18,3.6,3.66,IBA
std,0.57,0.21,0.23,0.26,0.37,0.5,0.29,IBA
