ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.44,3.34,3.55,3.83,3.82,3.66,3.36,AUC
RF,6.01,3.42,3.25,3.66,3.8,4.46,3.41,AUC
LRG,6.78,2.89,3.6,3.64,4.2,3.39,3.52,AUC
SVM,6.49,3.0,3.65,3.52,4.34,3.34,3.67,AUC
ABC,5.82,3.49,3.05,3.3,4.17,4.44,3.73,AUC
KNN,5.68,3.23,3.39,3.38,4.48,3.97,3.89,AUC
DTREE,4.67,3.59,3.23,4.03,4.72,3.77,3.98,AUC
SGD,5.24,3.6,3.34,3.47,4.13,4.07,4.16,AUC
avarage,5.89,3.32,3.38,3.6,4.21,3.89,3.71,AUC
std,0.7,0.26,0.21,0.24,0.31,0.43,0.28,AUC
