ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.34,3.69,3.75,4.18,2.93,4.24,2.88,SPE
ABC,6.11,3.63,3.62,3.68,3.7,4.33,2.93,SPE
KNN,6.58,3.12,4.32,3.48,3.07,4.47,2.96,SPE
DTREE,5.49,3.42,4.01,4.48,4.23,3.34,3.02,SPE
LRG,6.93,3.47,4.13,3.32,3.5,3.4,3.25,SPE
SGD,6.34,3.93,3.64,3.62,3.93,3.25,3.29,SPE
MLP,6.76,3.74,3.89,3.7,3.32,3.3,3.3,SPE
SVM,6.78,3.7,3.6,3.42,3.74,3.23,3.54,SPE
avarage,6.42,3.59,3.87,3.74,3.55,3.7,3.14,SPE
std,0.46,0.25,0.27,0.4,0.44,0.54,0.23,SPE
