ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.89,3.48,3.33,3.62,4.13,4.32,3.24,GEO
DTREE,5.16,3.31,3.69,4.39,4.63,3.44,3.38,GEO
KNN,6.01,2.91,3.86,3.84,3.85,3.96,3.57,GEO
RF,6.1,3.48,3.49,3.99,3.22,4.14,3.58,GEO
SGD,5.96,3.54,3.57,3.45,4.5,3.28,3.7,GEO
SVM,6.67,3.18,3.44,3.57,4.42,3.01,3.7,GEO
MLP,6.57,3.11,3.34,3.68,4.14,3.43,3.75,GEO
LRG,6.93,2.89,3.36,3.51,4.04,3.06,4.21,GEO
avarage,6.16,3.24,3.51,3.76,4.12,3.58,3.64,GEO
std,0.56,0.26,0.19,0.31,0.44,0.5,0.29,GEO
