ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.07,4.14,4.29,4.43,3.79,2.36,PRE
SVM,5.86,3.36,4.07,4.5,4.43,2.86,2.93,PRE
KNN,3.29,4.07,3.57,3.57,5.14,4.21,4.14,PRE
SGD,5.93,2.93,3.07,4.71,2.64,4.5,4.21,PRE
ABC,3.14,4.43,2.86,3.79,4.21,5.29,4.29,PRE
DTREE,4.43,3.57,2.64,2.93,5.86,3.14,5.43,PRE
RF,4.07,3.43,3.36,2.71,3.71,5.0,5.71,PRE
MLP,6.14,3.29,2.64,2.21,4.64,3.14,5.93,PRE
avarage,4.85,3.52,3.29,3.59,4.38,3.99,4.38,PRE
std,1.26,0.5,0.6,0.9,0.95,0.91,1.29,PRE
