ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.02,3.79,3.43,4.84,5.34,4.8,3.79,REC
RF,2.57,4.05,3.38,3.52,5.94,4.39,4.15,REC
MLP,2.18,3.91,3.27,4.2,5.56,4.72,4.16,REC
LRG,2.44,3.8,3.29,4.43,5.43,4.32,4.3,REC
SGD,2.08,4.12,3.84,3.83,4.95,4.84,4.33,REC
DTREE,2.69,3.6,3.58,3.61,5.75,4.24,4.53,REC
ABC,2.23,4.3,3.57,3.98,6.07,3.25,4.59,REC
KNN,1.64,4.44,3.35,4.43,6.07,3.34,4.72,REC
avarage,2.23,4.0,3.47,4.11,5.64,4.24,4.32,REC
std,0.34,0.28,0.19,0.45,0.39,0.62,0.3,REC
