ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.66,2.93,3.7,3.72,4.25,3.66,3.09,GEO
SVM,6.68,3.3,3.68,3.81,4.46,2.92,3.15,GEO
LRG,6.91,2.91,3.6,3.77,4.11,3.53,3.16,GEO
KNN,6.03,3.19,3.78,3.76,3.95,4.11,3.18,GEO
RF,6.34,3.46,3.33,4.16,3.43,3.96,3.33,GEO
ABC,5.74,3.1,3.46,3.93,4.02,4.41,3.34,GEO
DTREE,5.13,4.04,3.15,4.28,4.53,3.49,3.38,GEO
SGD,5.75,3.49,3.89,3.7,3.91,3.59,3.66,GEO
avarage,6.15,3.3,3.57,3.89,4.08,3.71,3.29,GEO
std,0.6,0.37,0.25,0.22,0.35,0.45,0.19,GEO
