ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.14,3.36,4.43,4.14,3.64,4.29,REC
SVM,4.93,3.0,2.86,4.79,3.57,3.86,5.0,REC
SGD,4.36,3.14,2.43,4.07,4.36,4.21,5.43,REC
ABC,1.93,3.71,4.64,3.57,4.79,3.57,5.79,REC
MLP,5.29,2.36,2.71,3.29,3.71,4.36,6.29,REC
RF,4.5,3.5,2.36,3.71,3.57,3.93,6.43,REC
KNN,2.57,4.29,3.29,3.14,4.93,3.36,6.43,REC
DTREE,3.86,3.64,3.07,2.29,4.57,3.86,6.71,REC
avarage,4.05,3.35,3.09,3.66,4.21,3.85,5.79,REC
std,1.21,0.57,0.73,0.79,0.54,0.33,0.84,REC
