ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.06,3.67,3.75,3.9,3.55,3.43,PRE
MLP,5.59,3.24,3.41,4.06,4.22,3.88,3.61,PRE
SGD,4.78,3.66,3.63,4.2,4.66,3.43,3.63,PRE
SVM,5.6,3.41,3.52,3.45,4.56,3.66,3.8,PRE
KNN,3.88,3.62,3.85,4.2,4.57,3.96,3.92,PRE
DTREE,3.93,3.3,3.5,4.05,5.34,3.75,4.14,PRE
RF,4.16,3.42,3.42,3.93,4.66,4.27,4.15,PRE
ABC,3.93,3.66,3.44,3.78,5.02,3.95,4.2,PRE
avarage,4.81,3.42,3.56,3.93,4.62,3.81,3.86,PRE
std,1.03,0.22,0.15,0.26,0.44,0.27,0.29,PRE
