ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,2.89,3.67,3.59,4.47,3.27,3.18,IBA
SVM,6.6,2.85,3.79,3.68,4.49,3.41,3.18,IBA
RF,6.16,3.48,3.44,3.66,3.5,4.45,3.3,IBA
MLP,6.59,3.11,3.5,3.8,4.11,3.57,3.31,IBA
ABC,5.93,3.36,3.2,3.35,4.29,4.53,3.33,IBA
SGD,5.43,3.6,3.55,3.57,4.32,4.1,3.43,IBA
KNN,5.89,3.04,3.59,3.43,4.37,4.05,3.62,IBA
DTREE,4.96,3.54,3.3,4.02,4.43,3.82,3.94,IBA
avarage,6.06,3.23,3.51,3.64,4.25,3.9,3.41,IBA
std,0.65,0.3,0.19,0.21,0.32,0.47,0.26,IBA
