ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.19,3.5,3.21,4.61,5.15,4.56,3.79,F1
LRG,4.16,3.55,2.92,4.17,5.26,3.99,3.95,F1
MLP,2.99,3.66,3.21,4.04,5.34,4.44,4.31,F1
SGD,2.35,3.98,3.69,3.7,4.94,4.76,4.57,F1
KNN,1.86,4.35,3.48,4.34,5.93,3.3,4.72,F1
RF,3.59,3.48,2.95,3.24,5.38,4.29,5.08,F1
ABC,2.93,3.89,3.35,3.64,5.75,3.29,5.16,F1
DTREE,2.67,3.53,3.28,3.46,5.36,4.11,5.59,F1
avarage,2.97,3.74,3.26,3.9,5.39,4.09,4.65,F1
std,0.71,0.31,0.26,0.47,0.32,0.55,0.62,F1
