ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.92,3.48,3.51,3.45,4.43,3.21,4.01,GEO
LRG,6.93,2.96,3.41,3.5,4.0,3.07,4.13,GEO
ABC,5.76,3.25,3.06,3.45,3.92,4.27,4.29,GEO
SVM,6.63,3.09,3.26,3.42,4.31,2.92,4.37,GEO
MLP,6.48,2.98,3.24,3.56,4.0,3.3,4.44,GEO
RF,6.11,3.21,3.21,3.73,3.11,4.05,4.57,GEO
DTREE,5.04,2.99,3.51,4.17,4.38,3.31,4.6,GEO
KNN,5.93,2.72,3.64,3.6,3.69,3.74,4.69,GEO
avarage,6.1,3.09,3.35,3.61,3.98,3.48,4.39,GEO
std,0.59,0.23,0.19,0.25,0.43,0.48,0.24,GEO
